date,month,time,desc,type,year
24,janvier,18h00,Remise de décorations.,Cérémonie officielle,2020
26,janvier,18h00,"Réception d’associations engagées dans le domaine des droits de l’enfant, Palais de l’Elysée.",Réception,2020
27,janvier,10h30,Inauguration des murs des noms rénovés du Mémorial de la Shoah à l’occasion du 75ème anniversaire de la libération des camps d’Auschwitz-Birkenau.,Cérémonie officielle,2020
27,janvier,16h00,"Remise de décoration individuelle, Palais de l’Elysée.",Cérémonie officielle,2020
28,janvier,13h15,Déjeuner avec le Premier ministre,Déjeuner,2020
29,janvier,08h30,Entretien avec le Premier ministre,Entretien,2020
29,janvier,09h00,Conseil restreint de défense et de sécurité,Conseil de défense,2020
29,janvier,10h00,Conseil des ministres,Conseil des ministres,2020
29,janvier,13h30,"Déjeuner avec M. Kyriákos MITSOTAKIS, Premier Ministre de la République Hellénique, Palais de l’Elysée.",Déjeuner,2020
29,janvier,20h00,"Diner du Conseil de Coordination des organisations arméniennes de France, Paris.",Dîner,2020
30,janvier,Toute la journée,Déplacement en Charente,Rencontre,2020
31,janvier,17h00,"Entretien avec M. Michel BARNIER, négociateur en chef de l’Union européenne, chargé de la préparation et la conduite des négociations avec le Royaume-Uni",Entretien,2020
03,fevrier,Toute la journée,Déplacement en République de Pologne,Voyage officiel,2020
04,fevrier,Toute la journée,Déplacement en République de Pologne,Voyage officiel,2020
05,fevrier,09h00,Entretien avec le Premier ministre,Entretien,2020
05,fevrier,10h00,Conseil des ministres,Conseil des ministres,2020
05,fevrier,13h30,"Déjeuner avec M. Alberto Angel FERNANDEZ, Président de la République argentine, Palais de l'Élysée",Déjeuner,2020
05,fevrier,16h30,"Entretien avec M. Lucas De MEO, directeur général de Renault",Entretien,2020
07,fevrier,10h30,"Discours sur la stratégie de défense et de dissuasion devant les stagiaires de la 27ème promotion de l’Ecole de guerre, École militaire",Discours,2020
07,fevrier,18h00,"Remise de décoration individuelle, Palais de l'Élysée",Cérémonie officielle,2020
10,fevrier,12h15,"Entretien avec M. Christophe CASTANER, ministre de l’Intérieur",Entretien,2020
10,fevrier,13h15,Déjeuner avec le Premier ministre,Déjeuner,2020
11,fevrier,11h30,Discours à l’occasion de la Conférence nationale du handicap,Discours,2020
11,fevrier,15h00,"Entretien avec Mme Christiane LAMBERT, présidente de la Fédération nationale des exploitants agricoles",Entretien,2020
11,fevrier,16h00,"Entretien avec M. Samuel VANDAELE, président des Jeunes agriculteurs",Entretien,2020
11,fevrier,17h00,"Entretien avec M. Nicolas GIROD, porte-parole de la Confédération paysanne",Entretien,2020
11,fevrier,18h00,"Entretien avec M. Bernard LANNES, président de la Coordination rurale",Entretien,2020
11,fevrier,19h00,"Entretien avec M. Pierre THOMAS, président du Mouvement de défense des exploitants familiaux",Entretien,2020
11,fevrier,20h00,Echange avec les députés de la majorité,Rencontre,2020
12,fevrier,09h00,Conseil restreint de défense et de sécurité,Conseil de défense,2020
12,fevrier,10h00,Conseil des ministres,Conseil des ministres,2020
12,fevrier,13h30,Conseil de défense écologique,Conseil de défense,2020
12,fevrier,16h00,Déplacement en Haute-Savoie,Voyage officiel,2020
13,fevrier,Toute la journée,Déplacement en Haute-Savoie,Voyage officiel,2020
14,fevrier,12h00,"Déjeuner avec  Mark RUTTE, Premier ministre néerlandais",Déjeuner,2020
14,fevrier,Après-midi,Déplacement en République Fédérale d’Allemagne dans le cadre de la Conférence de Munich sur la sécurité,Voyage officiel,2020
15,fevrier,Toute la journée,Déplacement en République Fédérale d’Allemagne dans le cadre de la Conférence de Munich sur la sécurité,Voyage officiel,2020
17,fevrier,11h30,"Entretien avec M. Denis RANQUE, Président du conseil d’administration d’Airbus Group et M. René OBERMANN",Entretien,2020
17,fevrier,13h00,Déjeuner avec le Premier ministre.,Déjeuner,2020
17,fevrier,19h00,"Entretien avec M. Jean-Yves LE DRIAN, Ministre de l’Europe et des Affaires étrangères.",Entretien,2020
18,fevrier,Toute la journée,Déplacement à Mulhouse (Haut-Rhin),Voyage officiel,2020
19,fevrier,09h00,Conseil restreint de défense et de sécurité,Conseil de défense,2020
19,fevrier,10h00,Conseil des ministres,Conseil des ministres,2020
20,fevrier,Toute la journée,Conseil européen à Bruxelles,Voyage officiel,2020
21,fevrier,18h00,Événement en l’honneur des productions agricoles d’Outre-mer en présence de leurs représentants,Réception,2020
22,fevrier,Toute la journée,Visite au salon international de l’agriculture - Parc des expositions de la porte de Versailles,Rencontre,2020
24,fevrier,12h00,"Entretien avec M. Maurizio SERRA, Académicien et Mme Hélène CARRERE D’ENCAUSSE, Secrétaire perpétuel de l’Académie française",Entretien,2020
24,fevrier,13h00,Déjeuner avec le Premier ministre.,Déjeuner,2020
24,fevrier,20h00,Diner en l’honneur des créateurs de mode,Dîner,2020
25,fevrier,11h00,"Entretien avec M. Christophe CASTANER, Ministre de l’Intérieur.",Entretien,2020
25,fevrier,15h30,Réunion de travail avec des présidents d’associations d’éducation populaire,Entretien,2020
26,fevrier,08h30,Entretien avec le Premier ministre,Entretien,2020
26,fevrier,09h00,Conseil restreint de défense et de sécurité,Conseil de défense,2020
26,fevrier,10h00,Conseil des ministres,Conseil des ministres,2020
26,fevrier,16h00,"Obsèques de Michel CHARASSE, Puy-Guillaume (Puy-de-Dôme)",Cérémonie officielle,2020
27,fevrier,Toute la journée,Sommet Italie-France à Naples (Italie),Voyage officiel,2020
27,fevrier,10h00,Visite à l’hôpital de la Pitié-Salpêtrière.,Rencontre,2020
28,fevrier,11h30,"Hommage national à Jean DANIEL, Cour d’honneur de l’Hôtel des Invalides",Cérémonie officielle,2020
28,fevrier,16h30,Entretien avec Mme Asia BIBI,Entretien,2020
28,fevrier,18h00,Cérémonie de remise de décorations collective,Cérémonie officielle,2020
29,fevrier,10h00,Conseil restreint de défense et de sécurité,Conseil de défense,2020
29,fevrier,11h00,Conseil des ministres,Conseil des ministres,2020
02,mars,13h00,"Déjeuner avec des personnalités engagées pour l’égalité femmes-hommes en présence de Mme Phumzile MLAMBO-NGCUKA, directrice exécutive d’ONU Femmes",Déjeuner,2020
02,mars,19h00,Cérémonie de remise de décoration,Cérémonie officielle,2020
03,mars,10h00,"Entretien avec M. Jean-Yves LE DRIAN, Ministre de l’Europe et des  Affaires étrangères",Entretien,2020
03,mars,12h00,"Entretien avec le professeur Andrea RICCARDI, fondateur de la  communauté San ’Egidio",Entretien,2020
03,mars,13h00,Déjeuner avec le Premier ministre,Déjeuner,2020
03,mars,16h30,"Entretien avec M. Rafael GROSSI, directeur général de l’Agence  internationale de l’énergie atomique",Entretien,2020
03,mars,17h30,Visite au centre de crise du ministère des Solidarités et de la Santé,Rencontre,2020
04,mars,08h30,Conseil de défense consacré à la situation en Syrie,Conseil de défense,2020
04,mars,09h00,Conseil restreint de défense et de sécurité,Conseil de défense,2020
04,mars,09h30,Conseil de défense consacré au Coronavirus Covid-19.,Conseil de défense,2020
04,mars,11h30,Conseil des ministres,Conseil des ministres,2020
05,mars,16h00,Réunion de travail avec des acteurs de la recherche publique et privée engagés dans la lutte contre le COVID19,Rencontre,2020
06,mars,10h00,"Entretien avec Mme Florence PARLY, Ministre des Armées",Entretien,2020
06,mars,11h00,Rencontre avec les professionnels de l'EHPAD Péan à Paris.,Rencontre,2020
08,mars,18h00,Conseil de défense consacré au suivi de la crise du coronavirus COVID-19,Conseil de défense,2020
09,mars,11h30,Inauguration du Café Joyeux - Avenue des Champs-Elysées.,Rencontre,2020
09,mars,13h30,Déjeuner avec le Premier ministre.,Déjeuner,2020
09,mars,18h00,Remise de décorations.,Cérémonie officielle,2020
10,mars,Matin,Visite aux équipes du SAMU de Paris à l'hôpital Necker.,Rencontre,2020
10,mars,17h00,Visioconférence de coordination européenne sur le Coronavirus Covid-19.,Entretien,2020
11,mars,08h30,Entretien avec le Premier ministre.,Entretien,2020
11,mars,09h00,Conseil restreint de défense et de sécurité nationale.,Conseil de défense,2020
11,mars,10h00,Conseil des ministres.,Conseil des ministres,2020
11,mars,13h00,Déjeuner avec SAR Felipe VI Roi d'Espagne et la Reine d'Espagne.,Déjeuner,2020
11,mars,16h15,Cérémonie pour la première journée nationale d'hommage aux victimes du terrorisme - Trocadéro.,Cérémonie officielle,2020
12,mars,20h00,Adresse aux Français,Discours,2020
13,mars,12h00,"Recherche et coordination sanitaire - Déjeuner de travail avec M. Jean-Michel BLANQUER, ministre de l’Education Nationale et de la Jeunesse, Mme Frédérique VIDAL, ministre de l’Enseignement supérieur, de la Recherche et de l’Innovation, M. Gabriel ATTAL, Secrétaire d’Etat auprès du ministre de l’Education nationale et de la Jeunesse et Mme Jacqueline GOURAULT, ministre de la Cohésion des Territoires et des Relations avec les Collectivités territoriales.",Déjeuner,2020
13,mars,15h30,"Mobilisation économique - Entretien avec le Premier Ministre, Mme Elisabeth BORNE, ministre de la Transition écologique et solidaire, M. Olivier VERAN, ministre des Solidarité et de la Santé, M. Bruno LE MAIRE, ministre de l’Economie et des Finances, Mme Muriel PENICAUD, ministre du Travail, M Gérald DARMANIN, ministre de l’Action et des Comptes publics et Mme Agnès PANNIER-RUNACHER, secrétaire d’Etat auprès du ministre de l’Economie et des Finances.",Entretien,2020
16,mars,10h00,"Conférence téléphonique avec la Chancelière de la République fédérale d’Allemagne, Mme Angela MERKEL, le Président du Conseil européen, M. Charles Michel, et la Présidente de la Commission européenne, Mme Ursula Von der Leyen.",Entretien,2020
16,mars,20h00,Adresse aux Français,Discours,2020
17,mars,10h30,Conseil des ministres.,Conseil des ministres,2020
17,mars,15h00,"Visioconférence  avec M. Recep Tayyip Erdogan, Président de la République de Turquie, Mme Angela MERKEL, Chancelière de la République fédérale d'Allemagne, et M. Boris JOHNSON, Premier ministre du Royaume-Uni de Grande-Bretagne et d’Irlande du Nord, sur la situation en Syrie.",Sommet,2020
17,mars,17h00,Conseil européen extraordinaire par visioconférence.,Sommet,2020
18,mars,15h00,Conseil des ministres.,Conseil des ministres,2020
19,mars,Après-midi,Réunion de la « Task force Économie » face au COVID-19.,Entretien,2020
20,mars,Matin,Réunion au Centre interministériel de crise du Ministère de l'Intérieur.,Entretien,2020
23,mars,Après-midi,Visite d'un centre d’hébergement parisien réquisitionné pour accueillir des sans-abri.,Rencontre,2020
26,mars,Matin,Sommet extraordinaire des chefs d’Etat et de gouvernement du G20 consacré au COVID-19.,Sommet,2020
31,mars,Matin,Visite de l’entreprise Kolmi-Hopen à Saint-Barthélemy-d’Anjou dans le Maine-et-Loire.,Rencontre,2020
02,avril,Toute la journée,Message aux personnes qui vivent avec l'autisme.,Discours,2020
03,avril,Matin,Visite au Centre de crise et de soutien du Ministère de l'Europe et des Affaires étrangères.,Rencontre,2020
08,avril,Après-midi,"Déplacement du Président de la République dans le département de Seine-Saint-Denis. Visite de la Maison de Santé pluridisciplinaire de Pantin, puis du Centre Communal d'Action Sociale de La Courneuve.",Rencontre,2020
13,avril,20h00,Adresse aux Français.,Discours,2020
15,avril,Matin,Message un an après l’incendie de Notre-Dame de Paris à toutes celles et ceux qui l’ont sauvée et qui aident à la reconstruire.,Discours,2020
16,avril,14h30,Visioconférence des chefs d'Etat et de gouvernement du G7,Sommet,2020
16,avril,17h00,Échange avec les acteurs internationaux sur les efforts en cours pour accélérer le développement et l'accès au vaccin et au traitement,Rencontre,2020
17,avril,12h00,"Entretien téléphonique avec Vladimir Poutine, Président de la Fédération de Russie",Entretien,2020
17,avril,16h00,"Entretien téléphonique avec Uhuru Kenyatta, Président de la République du Kenya",Entretien,2020
17,avril,17h00,"Entretien téléphonique avec Charles Michel, Président du Conseil européen",Entretien,2020
17,avril,18h00,"Entretien téléphonique avec Angela Merkel, Chancelière de la République fédérale d’Allemagne",Entretien,2020
20,avril,13h00,Déjeuner avec le Premier ministre.,Déjeuner,2020
21,avril,11h30,"Entretien avec M. BERNASCONI, président du Conseil économique, social et environnemental (CESE).",Entretien,2020
21,avril,13h00,"Déjeuner avec M. Gérard LARCHER, Président du Sénat et M. Richard FERRAND, Président de l’Assemblée Nationale.",Déjeuner,2020
21,avril,16h00,Entretien téléphonique avec Sa Sainteté le Pape François.,Entretien,2020
21,avril,17h00,"Audioconférence avec des représentants des cultes et d'associations laïques, en présence de M. Christophe CASTANER, ministre de l'Intérieur.",Entretien,2020
22,avril,09h00,Conseil restreint de défense et de sécurité nationale.,Conseil de défense,2020
22,avril,11h00,Conseil des ministres.,Conseil des ministres,2020
22,avril,Après-midi,Déplacement à Cléder et à Saint-Pol-de-Léon. Finistère.,Rencontre,2020
23,avril,09h30,Visioconférence avec des maires et des représentants d’associations de maires.,Entretien,2020
23,avril,15h00,Conseil européen par visioconférence.,Sommet,2020
24,avril,10h00,"Visioconférence concernant le plan d'action pour les entreprises du secteur de l’hôtellerie et de la restauration commerciale, du tourisme et des espaces de loisirs avec les représentants du secteur, avec Bruno LE MAIRE, ministre de l’Economie et des Finances, Gérald DARMANIN, ministre de l’Action et des Comptes publics, Jean-Yves LE DRIAN, ministre de l'Europe et des Affaires étrangères et Jean-Baptiste LEMOYNE, secrétaire d’Etat auprès du ministre de l’Europe et des Affaires étrangères.",Entretien,2020
24,avril,15h00,"Visio-conférence de lancement pour une initiative mondiale sur les diagnostics, les traitements et les vaccins en présence de M. Jean-Yves Le Drian, ministre de l’Europe et des affaires étrangères et M. Olivier Veran, ministre des solidarités et de la santé.",Entretien,2020
27,avril,12h30,"Entretien téléphonique avec M. Volodymyr ZELENSKY, Président de l’Ukraine.",Entretien,2020
27,avril,15h00,"Réunion de travail avec M. Edouard PHILIPPE, Premier ministre, M. Jean-Michel BLANQUER, ministre de l’Education nationale et de la Jeunesse, M. Olivier VERAN, ministre des Solidarités et de la Santé, M. Jean CASTEX, coordonnateur de la stratégie nationale de déconfinement et M. Jérôme SALOMON, Directeur général de la Santé.",Entretien,2020
28,avril,09h00,Conseil restreint de défense et de sécurité nationale.,Conseil de défense,2020
28,avril,10h00,Conseil des ministres.,Conseil des ministres,2020
28,avril,12h30,"Entretien avec M. Christophe CASTANER, ministre de l’Intérieur.",Entretien,2020
29,avril,10h00,"Visio-conférence avec les présidents des exécutifs, des assemblées et des associations des maires des collectivités ultra-marines de l’océan Pacifique (Nouvelle-Calédonie, Polynésie française, Wallis et Futuna), en présence Mme Annick GIRARDIN, ministre des Outre-mer.",Entretien,2020
30,avril,16h00,"Visio-conférence avec les présidents d’exécutifs, des associations des maires et les préfets de La Réunion, de Mayotte et de Saint-Pierre-et-Miquelon, en présence Mme Annick GIRARDIN, ministre des Outre-mer.",Entretien,2020
30,avril,17h30,"Visio-conférence avec les présidents d’exécutifs, des associations des maires et les préfets de la Guyane, de la Martinique, de la Guadeloupe, de Saint-Martin et de Saint-Barthélemy, en présence Mme Annick GIRARDIN, ministre des Outre-mer.",Entretien,2020
01,mai,12h00,Remise du muguet par des représentants de la filière horticole et le président du marché de Rungis.,Rencontre,2020
02,mai,11h30,Conseil des ministres.,Conseil des ministres,2020
04,mai,10h30,"Réunion de travail avec M. Bruno LE MAIRE, ministre de l’Economie et des Finances, Mme Frédérique VIDAL, ministre de l’Enseignement supérieur, de la Recherche et l’Innovation, M. Olivier VERAN, ministre de la Santé et des Solidarités, Mme Agnès PANNIER-RUNACHER, secrétaire d’Etat auprès du ministre de l’Economie et des Finances.",Rencontre,2020
04,mai,13h00,Déjeuner avec le Premier ministre.,Déjeuner,2020
04,mai,15h00,"Conférence des donateurs pour l'initiative mondiale sur les diagnostics, les traitements et les vaccins (ACT-A).",Entretien,2020
05,mai,Matin,"Déplacement dans une école élémentaire à Poissy, Yvelines.",Voyage officiel,2020
06,mai,10h30,"Visioconférence avec des artistes de différents champs de la création, en présence de M. Franck RIESTER, ministre de la Culture.",Rencontre,2020
06,mai,16h30,Sommet Union européenne - Balkans par visioconférence,Entretien,2020
07,mai,09h00,Conseil restreint de défense et de sécurité nationale.,Conseil de défense,2020
07,mai,10h30,Conseil des ministres.,Conseil des ministres,2020
08,mai,10h45,Cérémonie du 75ème anniversaire de la Victoire du 8 mai 1945. Place Clémenceau puis Arc de Triomphe,Cérémonie officielle,2020
11,mai,13h00,Déjeuner avec le Premier ministre.,Déjeuner,2020
12,mai,10h00,"Entretien avec M. Jean-Yves LE DRIAN, ministre de l’Europe et des Affaires étrangères.",Entretien,2020
12,mai,11h30,"Entretien avec M. Christophe CASTANER, Ministre de l’Intérieur.",Entretien,2020
12,mai,16h15,"Entretien avec M. Jean-Michel BLANQUER, ministre de l’Education nationale et de la Jeunesse.",Entretien,2020
12,mai,17h30,"Entretien avec Mme Elisabeth BORNE, ministre de la Transition écologique et solidaire et M. Jean-Baptiste DJEBBARI, secrétaire d’Etat chargé des Transports.",Entretien,2020
13,mai,08h30,Entretien avec le Premier ministre.,Entretien,2020
13,mai,09h00,Conseil restreint de défense et de sécurité nationale.,Conseil de défense,2020
13,mai,10h00,Conseil des ministres.,Conseil des ministres,2020
13,mai,16h30,"Visioconférence avec les Préfets de région et les Directeurs généraux des agences régionales de santé, en présence du Premier ministre, de Mme Elisabeth BORNE, ministre de la Transition écologique et solidaire, M. Olivier VERAN, ministre des Solidarités et de la Santé, M. Bruno LE MAIRE, ministre de l’Economie et des Finances, M. Jean-Michel BLANQUER, ministre de l’Education nationale et de la Jeunesse, M. Christophe CASTANER, ministre de l’Intérieur, Mme Annick GIRARDIN, ministre des Outre-mer,",Rencontre,2020
14,mai,12h00,"Entretien avec M. Gérald DARMANIN, ministre de l’Action et des Comptes publics.",Entretien,2020
14,mai,13h00,"Déjeuner avec M. Gérard LARCHER, Président du Sénat et M. Richard FERRAND, Président de l'Assemblée nationale.",Déjeuner,2020
14,mai,16h00,"Visioconférence avec des hospitaliers soignants, en présence de M. Olivier VERAN, ministre des Solidarités et de la Santé.",Rencontre,2020
15,mai,13h15,Déjeuner avec des économistes.,Déjeuner,2020
17,mai,11h00,Cérémonie de commémoration des combats de Montcornet et de la Bataille de France. Dizy-le-Gros et La-Ville-aux-Bois-les-Dizy (Aisne),Cérémonie officielle,2020
18,mai,12h20,Message du Président de la République en ouverture de la 73ème assemblée mondiale de la santé.,Discours,2020
18,mai,13h00,Déjeuner avec le Premier ministre.,Déjeuner,2020
18,mai,15h30,"Visioconférence avec Mme Angela MERKEL, chancelière de la République fédérale d'Allemagne pour définir une initiative franco-allemande de réponse à la crise du coronavirus au niveau européen suivie d'une conférence de presse conjointe.",Rencontre,2020
19,mai,10h00,"Entretien avec M. Olivier VERAN, ministre des Solidarités et de la Santé.",Entretien,2020
19,mai,15h00,"Entretien avec M. Serge WEINBERG, Président du Conseil d’Administration de SANOFI et M. Paul HUDSON, Directeur général de SANOFI.",Entretien,2020
19,mai,16h00,"Visioconférence avec des maires et des représentants d’associations d’élus, en présence de Mme Jacqueline GOURAULT, ministre de la Cohésion des territoires et des Relations avec les collectivités territoriales, de M. Sébastien LECORNU, ministre chargé des Collectivités territoriales et de M. Jean CASTEX, coordinateur de la stratégie nationale de déconfinement.",Rencontre,2020
20,mai,08h30,Entretien avec le Premier ministre.,Entretien,2020
20,mai,09h00,Conseil restreint de défense et de sécurité nationale.,Conseil de défense,2020
20,mai,10h00,Conseil des ministres.,Conseil des ministres,2020
20,mai,16h30,"Réunion ministérielle en présence du Premier ministre, de Mme Elisabeth BORNE, M. Bruno LE MAIRE, Mme Muriel PENICAUD, M. Gérald DARMANIN, M. Didier GUILLAUME, Mmes Brune POIRSON et Emmanuelle WARGON, M. Jean-Baptiste DJEBBARI, M. Cédric O, Mme Agnès PANNIER-RUNACHER et M. Olivier DUSSOPT.",Rencontre,2020
25,mai,12h30,"Entretien avec Mme Florence PARLY, ministre des Armées.",Entretien,2020
25,mai,16h30,Entretien avec le Premier ministre.,Entretien,2020
26,mai,09h15,"Entretien avec M. Jean-Dominique SENARD, Président-directeur général de Renault-Nissan.",Entretien,2020
26,mai,10h00,"Réunion avec les chefs des entreprises du secteur de l’automobile implantés en France, les représentants des personnels de la filière de la métallurgie, en présence de Mme Elisabeth BORNE, de M. Bruno LE MAIRE, de Mme Muriel PENICAUD, de M. Jean-Baptiste DJEBBARI, de Mme. Agnès PANNIER-RUNACHER.",Rencontre,2020
26,mai,Après-midi,Déplacement sur le site de Valéo à Etaples. Pas-de-Calais.,Voyage officiel,2020
27,mai,09h00,Entretien avec le Premier ministre.,Entretien,2020
27,mai,09h30,Conseil restreint de défense et de sécurité nationale.,Conseil de défense,2020
27,mai,11h00,Conseil des ministres.,Conseil des ministres,2020
27,mai,18h00,"Réunion ministérielle avec le Premier ministre, Mme Elisabeth BORNE, ministre de la Transition écologique et solidaire, M. Olivier VERAN ministre des Solidarités et de la Santé, M. Jean-Michel BLANQUER ministre de l’Education nationale et de la jeunesse, M. Christophe CASTANER, ministre de l’Intérieur.",Rencontre,2020
28,mai,09h30,Échange  avec les membres du Conseil scientifique.,Entretien,2020
28,mai,10h00,Conseil restreint de défense et de sécurité nationale consacré au COVID 19.,Conseil de défense,2020
29,mai,16h00,Installation de la Commission d’experts sur les grands défis économiques.,Rencontre,2020
02,juin,08h30,Entretien avec le Premier ministre.,Entretien,2020
02,juin,10h00,"Entretien avec M. Jean-Yves LE DRIAN, ministre de l’Europe et des Affaires étrangères.",Entretien,2020
02,juin,11h30,"Entretien avec M. Christophe CASTANER, ministre de l’Intérieur.",Entretien,2020
02,juin,15h30,"Remise du rapport de la Commission nationale de contrôle des techniques de renseignement (CNCTR) par M. Francis DELON, Président de la Commission.",Remise de rapport,2020
02,juin,17h00,"Entretien avec M. Patrick BERNASCONI, Président du Conseil Economique, Social et Environnemental (CESE).",Entretien,2020
03,juin,09h00,Conseil restreint de défense et de sécurité nationale.,Conseil de défense,2020
03,juin,10h30,Conseil des ministres.,Conseil des ministres,2020
03,juin,13h00,Déjeuner avec le Premier ministre.,Déjeuner,2020
03,juin,17h00,"Entretien avec M. Gérard LARCHER, Président du Sénat, M. Richard FERRAND, Président de l’Assemblée nationale et M. Patrick BERNASCONI, Président du CESE en présence du Premier ministre.",Entretien,2020
04,juin,15h00,"Réunion avec les partenaires sociaux en présence du Premier ministre, de Mme Muriel PENICAUD, ministre du Travail, M. Bruno LE MAIRE, ministre de l’Economie et des Finances, M. Gérald DARMANIN, ministre de l’Action et des Comptes publics, M. Didier GUILLAUME, ministre de l’Agriculture et de l’Alimentation, M. Laurent PIETRASZEWSKI, secrétaire d’Etat chargé des Retraites et de la Protection des salariés contre le COVID-19 et Mme Sibeth NDIAYE, porte-parole du gouvernement.",Entretien,2020
08,juin,11h30,Entretien avec le Premier ministre.,Entretien,2020
09,juin,11h15,"Entretien avec Mme Nicole BELLOUBET, Garde des Sceaux.",Entretien,2020
09,juin,17h30,"Entretien avec Mme Frédérique VIDAL, ministre de l’Enseignement supérieur, de la Recherche et de l’Innovation.",Entretien,2020
10,juin,08h30,Entretien avec le Premier ministre.,Entretien,2020
10,juin,09h00,Conseil restreint de défense et de sécurité nationale.,Conseil des ministres,2020
10,juin,10h30,Conseil des ministres.,Conseil des ministres,2020
10,juin,17h00,"Entretien avec M. Noël Le GRAET, Président de la Fédération française de football.",Entretien,2020
11,juin,10h00,"Entretien avec M. François LOGEROT, Président de la Commission nationale des comptes de campagne et des financements politiques.",Entretien,2020
12,juin,10h00,Echange avec les membres du Conseil scientifique COVID 19.,Entretien,2020
12,juin,11h00,Conseil restreint de défense et de sécurité national,Conseil de défense,2020
12,juin,13h15,Déjeuner avec des Présidents de Think Tank.,Déjeuner,2020
14,juin,20h00,Adresse aux Français,Discours,2020
15,juin,11h30,"Entretien avec M. Jacques TOUBON, Défenseur des droits.",Entretien,2020
15,juin,13h00,"Déjeuner avec M. Renaud MUSELIER, Président de Régions de France et M. François BONNEAU, Président délégué de Régions de France, en présence de Mme Jacqueline GOURAULT, ministre de la Cohésion des territoires et des Relations avec les collectivités territoriales",Déjeuner,2020
15,juin,15h00,"Entretien avec Mme Nicole NOTAT, en charge de la coordination du « Ségur de la Santé », en présence du Premier ministre et de M. Olivier VERAN, Ministre des solidarités et de la santé",Entretien,2020
15,juin,16h00,Entretien avec le Premier ministre,Entretien,2020
16,juin,Matin,Déplacement sur le site de Sanofi à Marcy-l’Etoile. Rhône,Voyage officiel,2020
16,juin,17h00,"Réunion en visio-conférence avec les dirigeants de laboratoires et d’entreprises de la biotech, engagés dans la recherche dans un vaccin contre le COVID 19",Rencontre,2020
17,juin,08h30,Entretien avec le Premier ministre,Entretien,2020
17,juin,09h00,"Réunion ministérielle en présence du Premier ministre, de M. Christophe CASTANER, ministre de l’Intérieur et de M. Julien DENORMANDIE, ministre chargé de la Ville et du Logement",Rencontre,2020
17,juin,11h00,Conseil des ministres,Conseil des ministres,2020
17,juin,16h00,"Entretien avec M. Dominique BUSSEREAU, Président de l’Assemblée des départements de France, avec M. François SAUVADET, Président du Conseil départemental de la Côte d’or, avec M. André VIOLA, Président du Conseil départemental de l’Aude en présence de Mme Jacqueline GOURAULT, ministre de la Cohésion des territoires et des Relations avec les collectivités territoriales et de M. Sébastien LECORNU, ministre chargé des Collectivités territoriales",Entretien,2020
18,juin,10h00,Déplacement à l’Ordre de la Libération,Voyage officiel,2020
18,juin,11h30,"Commémoration du 80ème anniversaire de l’Appel du 18 juin 1940. Mont-Valérien, Mémorial de la France combattante - Hauts-de-Seine",Cérémonie officielle,2020
18,juin,Après-midi,Déplacement au Royaume-Uni :,Voyage officiel,2020
18,juin,Après-midi,Cérémonie de commémoration du 80ème anniversaire de l’Appel du 18 juin 1940 en présence de Leurs Altesses Royales le Prince de Galles et la Duchesse de Cornouailles,Voyage officiel,2020
18,juin,Après-midi,Remise de la Légion d’honneur à la ville de Londres,Voyage officiel,2020
18,juin,Après-midi,"Entretien avec M. Boris Johnson, Premier ministre du Royaume-Uni de Grande-Bretagne et d’Irlande du Nord",Voyage officiel,2020
19,juin,10h00,Conseil européen (en visio-conférence),Rencontre,2020
19,juin,16h30,Conseil restreint de défense et de sécurité nationale,Conseil de défense,2020
22,juin,10h30,"Entretien avec M. Christophe CASTANER, ministre de l’Intérieur.",Entretien,2020
22,juin,11h45,Entretien avec le Premier ministre.,Entretien,2020
22,juin,16h00,"Entretien avec M. François BAROIN, Président de l’Association des maires de France, M. Michel FOURNIER, représentant le Président de l’association des Maires ruraux, Mme Caroline CAYEUX, Présidente de Villes de France, M. Jean-Luc RIGAUT, Président de l’Association des communautés de France, M. Christian ESTROSI, représentant le Président de France urbaine, M. Christophe BOUILLON, Président de l’Association des petites villes de France, Mme Catherine ARENOU, Première Vice-présidente de l’associa",Entretien,2020
22,juin,18h30,"Entretien avec M. Kaïs SAIED, Président de la République tunisienne.",Entretien,2020
22,juin,20h15,Dîner en l’honneur du Président de la République tunisienne.,Dîner,2020
23,juin,10h30,"Réunion ministérielle en présence du Premier ministre, de Mme Elisabeth BORNE, ministre de la Transition écologique et solidaire, M. Bruno LE MAIRE, ministre de l’Economie et des Finances, Mme Muriel PENICAUD, ministre du Travail, M. Olivier VERAN, ministre des Solidarités et de la Santé, et de M. Gérald DARMANIN, ministre de l’Action et des Comptes publics.",Entretien,2020
23,juin,13h00,"Déjeuner avec les Présidents des groupes politiques au Sénat en présence de M. Gérard LARCHER, Président du Sénat.",Déjeuner,2020
23,juin,16h00,"Entretien avec M. Nicolas SARKOZY, ancien Président de la République",Entretien,2020
23,juin,19h30,"Entretien bilatéral avec M. Mark RUTTE, Premier ministre du Royaume des Pays-Bas.  La Haye - Royaume des Pays-Bas",Entretien,2020
23,juin,20h00,"Dîner offert par M. Mark RUTTE, Premier ministre du Royaume des Pays-Bas, en l’honneur du Président de la République.  La Haye - Royaume des Pays-Bas",Dîner,2020
24,juin,08h30,Entretien avec le Premier ministre.,Entretien,2020
24,juin,09h00,Conseil restreint de défense et de sécurité nationale.,Conseil de défense,2020
24,juin,11h00,Conseil des ministres.,Conseil des ministres,2020
